attribute_id,listing_id,bedrooms,bathrooms,floor_number,total_floors,year_built,is_rented,tenant_count,furnishing_status,metro_distance_km,parking_available,power_backup
8517,L08517,1,3,4,18,2014,0,0,Unfurnished,12.07,0,0
8518,L08518,3,3,3,18,2012,0,1,Furnished,0.22,0,0
8519,L08519,1,4,2,7,2001,0,0,Unfurnished,2.93,0,0
8520,L08520,2,1,1,4,1998,0,0,Unfurnished,4.79,0,0
8521,L08521,3,4,12,26,2006,0,0,Unfurnished,14.49,0,0
8522,L08522,4,3,0,5,2019,0,0,Semi-Furnished,11.35,0,0
8523,L08523,4,1,13,16,1993,0,0,Semi-Furnished,0.39,0,0
8524,L08524,3,2,22,35,1993,0,0,Furnished,7.0,0,0
8525,L08525,2,3,6,26,2013,0,3,Unfurnished,10.41,0,0
8526,L08526,1,2,7,18,1992,0,3,Semi-Furnished,9.31,0,0
8527,L08527,5,3,9,29,1998,0,4,Furnished,7.0,0,0
8528,L08528,4,3,0,23,2000,0,0,Furnished,3.9699999999999998,0,0
8529,L08529,2,1,10,14,2021,0,0,Unfurnished,5.66,0,0
8530,L08530,2,3,3,15,2018,0,0,Unfurnished,10.69,0,0
8531,L08531,2,4,28,33,2023,0,4,Semi-Furnished,11.39,0,0
8532,L08532,1,2,20,25,2023,0,3,Unfurnished,7.42,0,0
8533,L08533,2,3,20,21,2010,0,0,Semi-Furnished,13.73,0,0
8534,L08534,2,4,0,17,2014,0,0,Unfurnished,14.39,0,0
8535,L08535,3,2,18,23,2010,0,0,Semi-Furnished,11.76,0,0
8536,L08536,3,4,1,17,2009,0,1,Furnished,3.13,0,0
8537,L08537,2,3,11,14,2013,0,0,Furnished,13.2,0,0
8538,L08538,2,4,22,29,1994,0,0,Furnished,6.86,0,0
8539,L08539,3,2,12,20,1991,0,3,Furnished,3.4,0,0
8540,L08540,1,2,13,30,1998,0,0,Unfurnished,11.8,0,0
8541,L08541,3,2,4,19,1997,0,3,Furnished,6.08,0,0
8542,L08542,3,3,34,39,2021,0,0,Furnished,3.66,0,0
8543,L08543,3,1,10,13,1996,0,0,Semi-Furnished,8.86,0,0
8544,L08544,3,4,16,18,2009,0,0,Semi-Furnished,1.8599999999999999,0,0
8545,L08545,5,2,0,23,2004,0,2,Unfurnished,5.74,0,0
8546,L08546,4,2,5,33,2017,0,1,Unfurnished,5.26,0,0
8547,L08547,1,1,3,39,2020,0,0,Semi-Furnished,6.08,0,0
8548,L08548,1,2,5,18,2011,0,0,Semi-Furnished,6.71,0,0
8549,L08549,2,2,0,9,2013,0,0,Unfurnished,9.6,0,0
8550,L08550,5,3,30,33,2023,0,3,Semi-Furnished,0.96,0,0
8551,L08551,2,1,3,32,1998,0,0,Furnished,7.0,0,0
8552,L08552,1,2,8,17,1991,0,2,Unfurnished,7.51,0,0
8553,L08553,1,3,8,19,2014,0,1,Semi-Furnished,5.12,0,0
8554,L08554,2,3,21,27,2001,0,3,Unfurnished,11.19,0,0
8555,L08555,4,3,4,6,1993,0,2,Semi-Furnished,10.77,0,0
8556,L08556,2,3,22,35,2002,0,0,Unfurnished,7.87,0,0
8557,L08557,4,1,30,37,2018,0,2,Furnished,12.88,0,0
8558,L08558,4,1,28,34,2021,0,1,Furnished,1.85,0,0
8559,L08559,3,3,16,20,2016,0,2,Semi-Furnished,5.69,0,0
8560,L08560,1,1,20,25,2019,0,0,Furnished,10.23,0,0
8561,L08561,3,4,2,4,1990,0,0,Furnished,13.86,0,0
8562,L08562,1,4,9,10,2000,0,1,Semi-Furnished,12.92,0,0
8563,L08563,3,3,9,10,2012,0,4,Furnished,2.54,0,0
8564,L08564,4,2,5,24,2006,0,0,Semi-Furnished,1.03,0,0
8565,L08565,3,2,19,21,2004,0,0,Semi-Furnished,8.38,0,0
8566,L08566,5,4,8,11,2016,0,0,Furnished,7.49,0,0
8567,L08567,3,3,22,27,1999,0,2,Unfurnished,5.51,0,0
8568,L08568,3,4,14,16,2005,0,0,Unfurnished,3.19,0,0
8569,L08569,3,4,13,26,2017,0,2,Semi-Furnished,6.06,0,0
8570,L08570,5,2,3,30,1991,0,1,Semi-Furnished,7.2,0,0
8571,L08571,1,4,12,16,2004,0,4,Semi-Furnished,4.49,0,0
8572,L08572,3,3,2,7,2000,0,0,Unfurnished,0.28,0,0
8573,L08573,1,2,5,16,2022,0,3,Furnished,8.42,0,0
8574,L08574,2,2,1,35,2005,0,0,Semi-Furnished,14.36,0,0
8575,L08575,4,4,13,16,2000,0,2,Furnished,5.28,0,0
8576,L08576,2,1,2,12,2009,0,0,Unfurnished,11.56,0,0
8577,L08577,5,4,30,35,2008,0,2,Furnished,13.44,0,0
8578,L08578,5,3,15,21,2012,0,2,Semi-Furnished,6.5600000000000005,0,0
8579,L08579,1,1,3,36,1999,0,0,Semi-Furnished,5.48,0,0
8580,L08580,1,3,15,17,1997,0,0,Semi-Furnished,13.38,0,0
8581,L08581,3,2,27,32,1991,0,4,Semi-Furnished,1.67,0,0
8582,L08582,2,3,1,6,1996,0,0,Furnished,7.4,0,0
8583,L08583,1,3,15,24,2015,0,2,Semi-Furnished,9.7,0,0
8584,L08584,1,3,6,27,2008,0,0,Unfurnished,10.13,0,0
8585,L08585,1,4,12,20,1995,0,4,Unfurnished,1.78,0,0
8586,L08586,4,4,4,25,2022,0,0,Furnished,1.76,0,0
8587,L08587,1,3,1,2,2000,0,0,Semi-Furnished,4.37,0,0
8588,L08588,4,4,0,9,2001,0,0,Furnished,11.74,0,0
8589,L08589,5,2,4,28,2017,0,1,Semi-Furnished,14.73,0,0
8590,L08590,3,2,13,38,1998,0,0,Unfurnished,8.9,0,0
8591,L08591,2,1,2,3,2012,0,0,Furnished,9.98,0,0
8592,L08592,1,4,1,20,1995,0,4,Unfurnished,14.74,0,0
8593,L08593,4,4,4,6,2008,0,0,Furnished,3.54,0,0
8594,L08594,1,3,17,39,2009,0,0,Unfurnished,1.48,0,0
8595,L08595,1,1,14,33,2007,0,0,Unfurnished,2.66,0,0
8596,L08596,4,2,0,1,2016,0,0,Semi-Furnished,4.68,0,0
8597,L08597,1,2,24,37,2022,0,2,Unfurnished,10.25,0,0
8598,L08598,2,3,5,6,2018,0,0,Unfurnished,4.6,0,0
8599,L08599,5,4,1,34,1998,0,0,Furnished,7.53,0,0
8600,L08600,3,3,2,15,2016,0,0,Furnished,0.51,0,0
8601,L08601,1,1,7,26,2000,0,0,Semi-Furnished,14.09,0,0
8602,L08602,4,2,10,14,1997,0,0,Furnished,8.89,0,0
8603,L08603,2,1,5,7,2003,0,2,Furnished,8.24,0,0
8604,L08604,1,2,16,31,2002,0,0,Furnished,11.2,0,0
8605,L08605,5,2,14,24,1996,0,0,Furnished,14.24,0,0
8606,L08606,5,1,19,31,2004,0,0,Furnished,9.21,0,0
8607,L08607,4,2,20,29,2007,0,0,Semi-Furnished,10.22,0,0
8608,L08608,1,2,13,32,2020,0,2,Semi-Furnished,4.25,0,0
8609,L08609,1,1,2,17,1993,0,0,Furnished,12.38,0,0
8610,L08610,1,2,0,14,2002,0,2,Unfurnished,11.84,0,0
8611,L08611,5,1,2,36,2019,0,0,Semi-Furnished,0.42,0,0
8612,L08612,1,3,12,24,2008,0,1,Furnished,11.69,0,0
8613,L08613,1,4,24,27,1993,0,0,Unfurnished,2.9699999999999998,0,0
8614,L08614,1,4,17,25,1990,0,3,Unfurnished,2.76,0,0
8615,L08615,1,4,0,32,2021,0,0,Semi-Furnished,5.0,0,0
8616,L08616,4,2,6,18,2001,0,0,Unfurnished,14.25,0,0
8617,L08617,5,1,4,18,2001,0,0,Unfurnished,8.9,0,0
8618,L08618,3,4,1,37,2009,0,2,Furnished,14.19,0,0
8619,L08619,4,2,16,26,2000,0,0,Furnished,1.27,0,0
8620,L08620,1,2,4,9,2019,0,0,Furnished,8.03,0,0
8621,L08621,3,1,3,35,2020,0,0,Furnished,7.63,0,0
8622,L08622,2,3,0,8,2017,0,1,Furnished,6.69,0,0
8623,L08623,3,1,10,20,2018,0,0,Furnished,14.87,0,0
8624,L08624,4,2,11,22,2011,0,4,Unfurnished,7.15,0,0
8625,L08625,5,3,11,19,2018,0,2,Furnished,3.66,0,0
8626,L08626,4,3,17,30,1990,0,1,Unfurnished,9.69,0,0
8627,L08627,5,4,3,28,2010,0,4,Furnished,3.7800000000000002,0,0
8628,L08628,5,2,27,35,2020,0,0,Semi-Furnished,2.06,0,0
8629,L08629,5,1,8,11,2016,0,0,Unfurnished,8.79,0,0
8630,L08630,2,1,7,31,1997,0,0,Furnished,10.89,0,0
8631,L08631,3,4,31,39,1997,0,2,Unfurnished,6.83,0,0
8632,L08632,4,2,12,36,1995,0,0,Unfurnished,4.9,0,0
8633,L08633,4,1,1,30,2004,0,3,Furnished,2.38,0,0
8634,L08634,5,1,18,23,2010,0,0,Furnished,12.04,0,0
8635,L08635,2,1,13,19,1995,0,0,Unfurnished,13.38,0,0
8636,L08636,2,3,4,12,2018,0,1,Furnished,3.87,0,0
8637,L08637,1,3,10,15,2014,0,0,Semi-Furnished,6.48,0,0
8638,L08638,2,4,27,31,2012,0,0,Unfurnished,4.67,0,0
8639,L08639,5,4,25,37,2016,0,0,Semi-Furnished,12.48,0,0
8640,L08640,5,1,9,37,2012,0,4,Unfurnished,13.84,0,0
8641,L08641,3,2,7,15,2008,0,0,Semi-Furnished,2.36,0,0
8642,L08642,5,2,16,29,2017,0,3,Unfurnished,0.64,0,0
8643,L08643,3,4,19,26,2023,0,4,Unfurnished,1.38,0,0
8644,L08644,2,2,1,2,1996,0,0,Furnished,4.43,0,0
8645,L08645,1,2,16,20,2002,0,0,Unfurnished,10.89,0,0
8646,L08646,4,1,0,15,1993,0,4,Semi-Furnished,4.97,0,0
8647,L08647,5,1,3,4,2000,0,3,Unfurnished,14.76,0,0
8648,L08648,2,2,20,22,2010,0,0,Unfurnished,1.38,0,0
8649,L08649,5,1,21,38,2010,0,2,Furnished,10.1,0,0
8650,L08650,3,2,4,23,2015,0,0,Furnished,6.99,0,0
8651,L08651,2,2,3,26,2020,0,0,Semi-Furnished,4.71,0,0
8652,L08652,4,3,9,11,1993,0,1,Semi-Furnished,8.46,0,0
8653,L08653,3,2,20,28,1992,0,2,Furnished,3.79,0,0
8654,L08654,2,3,1,2,2010,0,0,Semi-Furnished,9.25,0,0
8655,L08655,4,4,0,8,2007,0,0,Unfurnished,14.93,0,0
8656,L08656,3,2,26,29,2022,0,0,Semi-Furnished,4.75,0,0
8657,L08657,4,4,1,11,2021,0,4,Semi-Furnished,5.64,0,0
8658,L08658,2,1,34,37,2000,0,0,Semi-Furnished,13.05,0,0
8659,L08659,3,3,14,18,2020,0,0,Semi-Furnished,5.45,0,0
8660,L08660,1,4,1,14,2019,0,3,Semi-Furnished,13.67,0,0
8661,L08661,5,1,0,10,2009,0,0,Furnished,10.51,0,0
8662,L08662,1,2,29,35,2015,0,0,Semi-Furnished,0.39,0,0
8663,L08663,4,3,4,9,2000,0,0,Semi-Furnished,5.72,0,0
8664,L08664,2,2,30,35,1991,0,3,Semi-Furnished,5.85,0,0
8665,L08665,5,4,7,11,2006,0,0,Unfurnished,3.74,0,0
8666,L08666,2,2,7,12,2013,0,4,Furnished,8.86,0,0
8667,L08667,4,1,0,3,2019,0,4,Semi-Furnished,0.71,0,0
8668,L08668,2,4,16,39,1995,0,4,Furnished,8.99,0,0
8669,L08669,3,3,0,14,2012,0,0,Furnished,8.4,0,0
8670,L08670,3,1,1,28,2015,0,4,Semi-Furnished,10.39,0,0
8671,L08671,4,1,7,11,2014,0,0,Furnished,8.12,0,0
8672,L08672,2,3,32,39,2010,0,1,Furnished,5.07,0,0
8673,L08673,4,1,3,25,2012,0,0,Furnished,14.56,0,0
8674,L08674,5,4,8,21,1990,0,0,Unfurnished,2.08,0,0
8675,L08675,2,2,1,10,1999,0,0,Furnished,11.17,0,0
8676,L08676,3,3,2,15,2014,0,0,Semi-Furnished,3.16,0,0
8677,L08677,1,3,5,19,2011,0,0,Furnished,1.03,0,0
8678,L08678,3,4,12,22,1997,0,0,Unfurnished,11.52,0,0
8679,L08679,2,4,14,21,2022,0,0,Furnished,12.88,0,0
8680,L08680,2,3,10,32,2001,0,2,Unfurnished,1.9100000000000001,0,0
8681,L08681,2,3,9,23,2001,0,2,Semi-Furnished,7.94,0,0
8682,L08682,2,3,2,13,2001,0,0,Unfurnished,10.95,0,0
8683,L08683,5,3,3,5,2000,0,0,Semi-Furnished,5.78,0,0
8684,L08684,1,4,0,4,1997,0,4,Furnished,6.69,0,0
8685,L08685,3,2,24,28,1997,0,0,Furnished,14.66,0,0
8686,L08686,5,3,9,14,2005,0,0,Semi-Furnished,10.96,0,0
8687,L08687,4,1,4,8,2007,0,1,Unfurnished,13.83,0,0
8688,L08688,2,1,6,9,2010,0,0,Furnished,6.54,0,0
8689,L08689,3,1,22,35,1993,0,0,Furnished,7.19,0,0
8690,L08690,4,4,11,37,1996,0,4,Unfurnished,14.55,0,0
8691,L08691,1,3,7,21,2023,0,0,Furnished,6.47,0,0
8692,L08692,3,4,16,18,2023,0,0,Semi-Furnished,6.24,0,0
8693,L08693,5,1,23,33,2019,0,0,Semi-Furnished,10.49,0,0
8694,L08694,4,2,7,8,2015,0,0,Semi-Furnished,0.76,0,0
8695,L08695,3,1,10,17,2001,0,0,Furnished,6.72,0,0
8696,L08696,5,3,21,31,2000,0,0,Semi-Furnished,14.1,0,0
8697,L08697,2,2,9,34,2018,0,2,Unfurnished,13.46,0,0
8698,L08698,3,2,1,6,1992,0,0,Semi-Furnished,9.94,0,0
8699,L08699,2,2,14,22,2000,0,3,Furnished,6.71,0,0
8700,L08700,4,1,5,14,1998,0,0,Unfurnished,7.71,0,0
8701,L08701,4,4,2,3,2015,0,1,Furnished,4.06,0,0
8702,L08702,4,1,0,12,1997,0,0,Unfurnished,3.15,0,0
8703,L08703,2,3,22,36,2010,0,0,Semi-Furnished,4.11,0,0
8704,L08704,2,2,9,12,1997,0,0,Semi-Furnished,13.54,0,0
8705,L08705,5,4,0,2,1995,0,0,Unfurnished,3.93,0,0
8706,L08706,3,4,1,2,2007,0,3,Unfurnished,7.09,0,0
8707,L08707,5,3,11,15,1995,0,0,Semi-Furnished,10.78,0,0
8708,L08708,2,3,20,23,2010,0,0,Furnished,11.15,0,0
8709,L08709,3,3,26,29,2012,0,3,Semi-Furnished,4.72,0,0
8710,L08710,4,2,4,17,2007,0,0,Furnished,3.96,0,0
8711,L08711,5,2,20,32,2016,0,0,Semi-Furnished,5.62,0,0
8712,L08712,5,3,0,7,1992,0,0,Unfurnished,1.6,0,0
8713,L08713,5,2,1,30,2001,0,0,Furnished,8.23,0,0
8714,L08714,2,1,4,28,2009,0,0,Semi-Furnished,11.0,0,0
8715,L08715,3,4,6,14,2008,0,4,Semi-Furnished,3.6,0,0
8716,L08716,4,2,18,30,2012,0,0,Furnished,1.44,0,0
8717,L08717,2,4,14,17,1994,0,0,Unfurnished,12.68,0,0
8718,L08718,4,1,0,32,2008,0,4,Unfurnished,13.25,0,0
8719,L08719,1,2,2,6,2001,0,1,Semi-Furnished,12.93,0,0
8720,L08720,1,3,17,24,2017,0,0,Unfurnished,6.42,0,0
8721,L08721,4,3,2,6,2023,0,0,Semi-Furnished,2.22,0,0
8722,L08722,1,1,8,27,2005,0,1,Unfurnished,10.37,0,0
8723,L08723,3,1,3,18,1993,0,0,Furnished,1.6,0,0
8724,L08724,3,2,23,24,1995,0,3,Semi-Furnished,10.41,0,0
8725,L08725,2,1,2,37,1996,0,0,Unfurnished,3.34,0,0
8726,L08726,4,4,15,24,2023,0,1,Semi-Furnished,1.71,0,0
8727,L08727,2,3,21,38,1993,0,0,Unfurnished,0.13,0,0
8728,L08728,3,2,24,34,2004,0,4,Furnished,7.69,0,0
8729,L08729,3,1,11,15,2002,0,1,Furnished,12.97,0,0
8730,L08730,3,4,4,11,1998,0,0,Furnished,11.25,0,0
8731,L08731,5,3,21,22,2006,0,0,Semi-Furnished,3.99,0,0
8732,L08732,1,3,17,24,2003,0,0,Semi-Furnished,2.31,0,0
8733,L08733,2,2,0,1,2020,0,0,Furnished,14.39,0,0
8734,L08734,2,2,15,18,1991,0,3,Furnished,12.43,0,0
8735,L08735,3,2,1,12,2008,0,1,Semi-Furnished,9.39,0,0
8736,L08736,5,2,19,28,2008,0,2,Furnished,5.32,0,0
8737,L08737,2,1,3,7,2002,0,4,Semi-Furnished,11.84,0,0
8738,L08738,2,2,4,23,2010,0,1,Furnished,5.7,0,0
8739,L08739,5,1,6,21,2020,0,0,Unfurnished,10.52,0,0
8740,L08740,3,4,26,34,2017,0,0,Semi-Furnished,8.21,0,0
8741,L08741,5,4,0,11,1990,0,0,Furnished,8.3,0,0
8742,L08742,1,3,9,22,1999,0,0,Semi-Furnished,8.02,0,0
8743,L08743,2,4,28,35,1997,0,2,Furnished,14.62,0,0
8744,L08744,1,4,8,29,2002,0,0,Semi-Furnished,13.51,0,0
8745,L08745,2,2,15,28,2008,0,0,Furnished,6.73,0,0
8746,L08746,1,2,2,18,1992,0,3,Semi-Furnished,14.14,0,0
8747,L08747,2,2,5,14,1992,0,1,Furnished,9.84,0,0
8748,L08748,3,4,8,18,2016,0,0,Unfurnished,12.64,0,0
8749,L08749,4,2,7,28,2007,0,4,Semi-Furnished,12.24,0,0
8750,L08750,5,2,22,24,2023,0,3,Furnished,14.42,0,0
8751,L08751,2,2,6,8,2019,0,0,Furnished,3.07,0,0
8752,L08752,5,2,0,8,1997,0,4,Furnished,10.58,0,0
8753,L08753,2,1,2,4,2010,0,4,Unfurnished,14.17,0,0
8754,L08754,4,2,4,27,2008,0,3,Unfurnished,1.04,0,0
8755,L08755,3,4,6,36,2019,0,0,Unfurnished,13.86,0,0
8756,L08756,3,2,4,5,2016,0,0,Unfurnished,14.01,0,0
8757,L08757,5,2,17,33,2009,0,0,Semi-Furnished,7.66,0,0
8758,L08758,4,1,30,34,2003,0,3,Furnished,10.4,0,0
8759,L08759,5,2,21,30,2001,0,0,Semi-Furnished,0.32,0,0
8760,L08760,3,2,5,8,2012,0,3,Unfurnished,0.43,0,0
8761,L08761,1,3,17,39,2001,0,0,Furnished,0.36,0,0
8762,L08762,5,2,2,26,2019,0,0,Unfurnished,6.82,0,0
8763,L08763,2,4,16,37,2016,0,4,Semi-Furnished,1.81,0,0
8764,L08764,3,3,18,34,2013,0,4,Furnished,11.85,0,0
8765,L08765,2,3,6,7,1992,0,0,Unfurnished,3.59,0,0
8766,L08766,4,4,6,28,2019,0,0,Unfurnished,2.47,0,0
8767,L08767,3,4,35,39,2022,0,4,Unfurnished,5.23,0,0
8768,L08768,3,2,14,39,2005,0,3,Furnished,3.42,0,0
8769,L08769,5,2,27,28,2007,0,0,Semi-Furnished,10.9,0,0
8770,L08770,5,2,7,14,2007,0,3,Semi-Furnished,5.45,0,0
8771,L08771,2,3,15,38,2003,0,0,Unfurnished,11.69,0,0
8772,L08772,5,4,0,4,2021,0,0,Semi-Furnished,12.26,0,0
8773,L08773,1,1,15,18,2001,0,0,Semi-Furnished,8.88,0,0
8774,L08774,3,1,24,25,1991,0,2,Unfurnished,9.39,0,0
8775,L08775,4,2,1,7,2015,0,3,Unfurnished,4.34,0,0
8776,L08776,3,4,1,38,2012,0,0,Semi-Furnished,9.71,0,0
8777,L08777,2,2,7,28,2022,0,1,Semi-Furnished,7.66,0,0
8778,L08778,5,3,3,5,2014,0,0,Furnished,10.54,0,0
8779,L08779,3,3,2,3,1993,0,4,Unfurnished,10.07,0,0
8780,L08780,5,1,5,31,2010,0,0,Furnished,10.44,0,0
8781,L08781,2,4,18,20,1993,0,0,Semi-Furnished,12.82,0,0
8782,L08782,5,4,17,19,2020,0,1,Furnished,8.9,0,0
8783,L08783,4,3,4,11,2004,0,2,Unfurnished,11.71,0,0
8784,L08784,2,4,2,3,1993,0,0,Furnished,4.97,0,0
8785,L08785,3,1,7,23,1993,0,1,Semi-Furnished,11.91,0,0
8786,L08786,3,2,5,7,1992,0,0,Unfurnished,4.79,0,0
8787,L08787,4,4,11,23,1994,0,0,Semi-Furnished,5.52,0,0
8788,L08788,1,4,2,7,2008,0,0,Semi-Furnished,13.13,0,0
8789,L08789,5,1,11,34,2021,0,0,Furnished,3.84,0,0
8790,L08790,3,1,11,19,1998,0,1,Unfurnished,11.1,0,0
8791,L08791,4,2,8,9,1992,0,0,Semi-Furnished,3.58,0,0
8792,L08792,5,1,9,18,2023,0,0,Unfurnished,3.7,0,0
8793,L08793,2,3,21,25,2014,0,0,Furnished,9.09,0,0
8794,L08794,4,3,0,14,1999,0,0,Furnished,0.62,0,0
8795,L08795,2,2,17,25,2021,0,0,Unfurnished,9.78,0,0
8796,L08796,2,2,15,19,1994,0,3,Semi-Furnished,11.08,0,0
8797,L08797,2,4,3,39,2018,0,0,Furnished,13.73,0,0
8798,L08798,5,3,1,15,1996,0,4,Furnished,11.32,0,0
8799,L08799,1,3,2,16,2004,0,3,Furnished,12.67,0,0
8800,L08800,2,3,15,27,1991,0,2,Unfurnished,3.59,0,0
8801,L08801,3,3,7,10,1999,0,4,Unfurnished,4.75,0,0
8802,L08802,5,1,0,4,2000,0,0,Furnished,14.18,0,0
8803,L08803,5,3,5,19,2010,0,0,Semi-Furnished,9.32,0,0
8804,L08804,2,2,3,28,2001,0,0,Unfurnished,10.09,0,0
8805,L08805,3,4,1,21,1993,0,0,Semi-Furnished,10.12,0,0
8806,L08806,4,4,6,14,2017,0,3,Unfurnished,14.93,0,0
8807,L08807,5,2,9,33,2018,0,0,Unfurnished,10.69,0,0
8808,L08808,2,3,6,10,2002,0,3,Unfurnished,11.46,0,0
8809,L08809,2,1,4,19,2007,0,0,Semi-Furnished,13.71,0,0
8810,L08810,1,3,25,30,2016,0,3,Semi-Furnished,4.76,0,0
8811,L08811,1,3,3,22,1992,0,0,Furnished,12.36,0,0
8812,L08812,4,2,1,3,2011,0,0,Unfurnished,0.49,0,0
8813,L08813,4,4,27,37,2006,0,2,Unfurnished,1.88,0,0
8814,L08814,4,4,1,18,2017,0,2,Unfurnished,2.08,0,0
8815,L08815,4,4,1,11,2005,0,0,Unfurnished,0.18,0,0
8816,L08816,2,2,1,2,1994,0,2,Unfurnished,6.6,0,0
8817,L08817,2,1,11,12,2011,0,0,Semi-Furnished,14.8,0,0
8818,L08818,2,1,0,6,2006,0,1,Furnished,4.24,0,0
8819,L08819,3,4,22,29,2000,0,1,Semi-Furnished,2.7800000000000002,0,0
8820,L08820,4,4,22,30,2011,0,2,Semi-Furnished,6.82,0,0
8821,L08821,3,1,0,2,1992,0,2,Semi-Furnished,11.09,0,0
8822,L08822,5,2,4,9,2016,0,0,Unfurnished,0.84,0,0
8823,L08823,5,1,0,2,2002,0,3,Unfurnished,8.07,0,0
8824,L08824,2,3,24,29,2002,0,3,Semi-Furnished,7.15,0,0
8825,L08825,5,3,12,33,2019,0,0,Furnished,8.56,0,0
8826,L08826,2,2,2,10,2007,0,0,Semi-Furnished,9.1,0,0
8827,L08827,4,4,22,34,2022,0,0,Semi-Furnished,4.42,0,0
8828,L08828,3,3,3,8,2006,0,0,Semi-Furnished,4.77,0,0
8829,L08829,2,1,2,37,1999,0,0,Semi-Furnished,6.53,0,0
8830,L08830,1,3,7,33,2013,0,4,Semi-Furnished,14.63,0,0
8831,L08831,1,1,2,6,2018,0,3,Semi-Furnished,9.03,0,0
8832,L08832,4,1,8,19,1997,0,1,Semi-Furnished,2.54,0,0
8833,L08833,3,1,19,32,2003,0,1,Unfurnished,2.54,0,0
8834,L08834,2,3,11,27,2018,0,0,Semi-Furnished,10.36,0,0
8835,L08835,4,2,0,1,1996,0,1,Furnished,7.01,0,0
8836,L08836,3,1,4,33,2014,0,1,Unfurnished,12.83,0,0
8837,L08837,1,3,0,32,2019,0,4,Unfurnished,7.12,0,0
8838,L08838,2,4,0,5,2017,0,1,Unfurnished,0.44,0,0
8839,L08839,3,2,2,17,1999,0,2,Furnished,9.66,0,0
8840,L08840,5,3,4,8,2023,0,2,Furnished,4.07,0,0
8841,L08841,2,2,14,34,2005,0,0,Unfurnished,14.79,0,0
8842,L08842,5,3,7,9,1999,0,3,Unfurnished,0.19,0,0
8843,L08843,4,1,2,23,2018,0,0,Unfurnished,3.21,0,0
8844,L08844,3,4,28,35,2004,0,0,Semi-Furnished,9.76,0,0
8845,L08845,3,3,5,7,2017,0,1,Semi-Furnished,2.7,0,0
8846,L08846,3,2,4,15,2013,0,0,Semi-Furnished,10.58,0,0
8847,L08847,3,4,18,20,2009,0,1,Semi-Furnished,7.78,0,0
8848,L08848,2,4,13,25,2018,0,0,Unfurnished,2.16,0,0
8849,L08849,5,4,0,3,1991,0,0,Furnished,6.07,0,0
8850,L08850,5,1,11,24,2021,0,0,Furnished,8.31,0,0
8851,L08851,4,1,8,34,2019,0,4,Furnished,8.39,0,0
8852,L08852,4,3,2,22,1998,0,0,Furnished,7.4,0,0
8853,L08853,3,1,1,11,2008,0,0,Unfurnished,11.03,0,0
8854,L08854,1,4,3,8,1995,0,2,Semi-Furnished,5.47,0,0
8855,L08855,1,2,13,39,1997,0,1,Semi-Furnished,9.34,0,0
8856,L08856,3,4,5,35,2023,0,0,Semi-Furnished,2.92,0,0
8857,L08857,5,4,31,38,1990,0,0,Unfurnished,14.58,0,0
8858,L08858,4,1,1,8,2002,0,0,Unfurnished,3.65,0,0
8859,L08859,2,2,14,37,1995,0,0,Unfurnished,12.94,0,0
8860,L08860,1,4,16,27,2018,0,0,Unfurnished,2.7,0,0
8861,L08861,4,2,23,28,1991,0,0,Unfurnished,14.47,0,0
8862,L08862,1,2,18,34,1999,0,1,Semi-Furnished,14.78,0,0
8863,L08863,5,4,13,32,2020,0,0,Semi-Furnished,4.1,0,0
8864,L08864,5,1,3,15,1997,0,1,Unfurnished,3.31,0,0
8865,L08865,3,1,4,17,2017,0,4,Furnished,11.22,0,0
8866,L08866,3,3,10,33,2020,0,3,Furnished,10.25,0,0
8867,L08867,1,4,10,16,2002,0,4,Furnished,10.66,0,0
8868,L08868,1,4,1,29,1996,0,4,Furnished,1.43,0,0
8869,L08869,4,2,5,9,1990,0,0,Furnished,8.43,0,0
8870,L08870,3,2,1,33,2015,0,1,Unfurnished,10.18,0,0
8871,L08871,5,3,19,29,2005,0,0,Furnished,4.82,0,0
8872,L08872,4,3,11,13,2001,0,0,Furnished,10.38,0,0
8873,L08873,4,2,15,21,2005,0,3,Semi-Furnished,6.1,0,0
8874,L08874,2,2,16,21,2023,0,0,Furnished,4.98,0,0
8875,L08875,5,3,3,5,2016,0,0,Semi-Furnished,11.86,0,0
8876,L08876,4,1,6,10,2014,0,1,Furnished,3.21,0,0
8877,L08877,2,3,5,6,2008,0,0,Semi-Furnished,0.15,0,0
8878,L08878,3,2,7,13,1996,0,0,Unfurnished,11.7,0,0
8879,L08879,5,4,0,1,2001,0,0,Unfurnished,13.73,0,0
8880,L08880,3,2,1,20,2013,0,0,Furnished,6.05,0,0
8881,L08881,2,1,2,8,1994,0,0,Unfurnished,5.88,0,0
8882,L08882,5,2,0,10,1990,0,0,Unfurnished,14.62,0,0
8883,L08883,1,2,6,9,1996,0,4,Unfurnished,3.02,0,0
8884,L08884,1,3,2,3,2015,0,1,Semi-Furnished,11.39,0,0
8885,L08885,1,1,9,11,2013,0,0,Furnished,1.2,0,0
8886,L08886,4,3,7,12,2006,0,0,Semi-Furnished,14.53,0,0
8887,L08887,1,4,4,10,1993,0,1,Furnished,10.83,0,0
8888,L08888,4,4,24,25,2005,0,0,Furnished,2.32,0,0
8889,L08889,4,1,21,25,1994,0,0,Unfurnished,10.62,0,0
8890,L08890,2,4,10,11,1994,0,0,Unfurnished,13.04,0,0
8891,L08891,1,4,9,36,2006,0,0,Semi-Furnished,2.24,0,0
